price,user_id,items_count,recommend
9.99,76561198011139135,122,True
9.99,76561198088143921,151,True
9.99,76561198088143921,151,True
9.99,76561198088143921,151,True
9.99,76561198088143921,151,True
9.99,76561198088143921,151,True
9.99,76561198088143921,151,True
9.99,76561198060295827,31,True
9.99,Loverin,97,False
9.99,Loverin,97,True
9.99,Loverin,97,True
9.99,Loverin,97,True
9.99,Loverin,97,True
9.99,Loverin,97,True
9.99,noidhazbeendetectedno,36,True
9.99,noidhazbeendetectedno,36,False
9.99,batugratis,114,True
9.99,batugratis,114,True
9.99,batugratis,114,True
9.99,batugratis,114,True
9.99,76561198052479552,27,True
9.99,76561198052479552,27,True
9.99,76561198052479552,27,True
9.99,76561198052479552,27,True
9.99,76561198052479552,27,True
9.99,76561198052479552,27,True
9.99,76561198052479552,27,True
9.99,76561198052479552,27,True
9.99,76561198052479552,27,True
9.99,NoSwagm8,105,True
9.99,NoSwagm8,105,True
9.99,NoSwagm8,105,True
9.99,NoSwagm8,105,True
9.99,76561198065900839,50,True
9.99,76561198065900839,50,True
9.99,76561198065900839,50,True
9.99,76561198065900839,50,True
9.99,76561198065900839,50,True
9.99,76561198064713620,314,True
9.99,76561198064713620,314,True
9.99,76561198064713620,314,True
9.99,76561198064713620,314,True
9.99,76561198064713620,314,True
9.99,76561198056707717,80,True
9.99,76561198056707717,80,True
9.99,roguejet,31,True
9.99,roguejet,31,True
9.99,TheRealRoLLy,120,True
9.99,76561198075973825,42,True
9.99,adli15,26,True
9.99,adli15,26,True
9.99,ryukahtk,159,True
9.99,ryukahtk,159,False
9.99,ryukahtk,159,True
9.99,76561198063241906,101,True
9.99,76561198063241906,101,True
9.99,76561198063241906,101,True
9.99,76561198063241906,101,True
9.99,76561198063241906,101,True
9.99,76561198063241906,101,True
9.99,MrSaberr,79,True
9.99,MrSaberr,79,True
9.99,MrSaberr,79,True
9.99,penguiin1,83,True
9.99,penguiin1,83,True
9.99,penguiin1,83,True
9.99,penguiin1,83,True
9.99,SakifX9,743,True
9.99,SakifX9,743,True
9.99,SakifX9,743,True
9.99,SakifX9,743,True
9.99,SakifX9,743,True
9.99,SakifX9,743,False
9.99,SakifX9,743,False
9.99,SakifX9,743,False
9.99,SakifX9,743,True
9.99,SakifX9,743,False
9.99,icphoton,77,True
9.99,SaltySpittoon,51,True
9.99,SaltySpittoon,51,True
9.99,76561198048139650,83,True
9.99,76561198137804149,60,False
9.99,samham1,66,True
9.99,samham1,66,True
9.99,samham1,66,True
9.99,samham1,66,True
9.99,samham1,66,False
9.99,samham1,66,True
9.99,76561198050680344,125,False
9.99,76561198050680344,125,False
9.99,76561198050680344,125,False
9.99,76561198050680344,125,False
9.99,76561198084357605,80,True
9.99,76561198073094808,57,True
9.99,76561198058760041,33,True
9.99,76561198058760041,33,True
9.99,76561198058760041,33,True
9.99,76561198058760041,33,True
9.99,76561198058760041,33,True
9.99,76561198058760041,33,True
9.99,76561198058760041,33,True
9.99,76561198058760041,33,False
9.99,MegaMario48,79,True
9.99,MegaMario48,79,True
9.99,76561198106191230,26,True
9.99,76561198053314010,135,True
9.99,76561198053314010,135,True
9.99,76561198053314010,135,True
9.99,76561198053314010,135,True
9.99,76561198053314010,135,True
9.99,DarkestYT,30,True
9.99,DarkestYT,30,True
9.99,DarkestYT,30,True
9.99,DarkestYT,30,True
9.99,DarkestYT,30,True
9.99,DarkestYT,30,True
9.99,DarkestYT,30,True
9.99,DarkestYT,30,True
9.99,BrainyManiac,34,True
9.99,BrainyManiac,34,True
9.99,BrainyManiac,34,True
9.99,BrainyManiac,34,True
9.99,BrainyManiac,34,True
9.99,AnonRookie,234,False
9.99,AnonRookie,234,True
9.99,AnonRookie,234,True
9.99,AnonRookie,234,False
9.99,AnonRookie,234,True
9.99,AnonRookie,234,True
9.99,AnonRookie,234,False
9.99,asdasdfgdsAD,55,True
9.99,asdasdfgdsAD,55,True
9.99,asdasdfgdsAD,55,False
9.99,lilwoynintehhizzle,24,True
9.99,senpai_the_slutty,173,False
9.99,senpai_the_slutty,173,True
9.99,senpai_the_slutty,173,True
9.99,senpai_the_slutty,173,True
9.99,senpai_the_slutty,173,True
9.99,senpai_the_slutty,173,False
9.99,senpai_the_slutty,173,True
9.99,senpai_the_slutty,173,True
9.99,senpai_the_slutty,173,True
9.99,senpai_the_slutty,173,True
9.99,senpai_the_slutty,173,False
9.99,senpai_the_slutty,173,True
9.99,senpai_the_slutty,173,True
9.99,senpai_the_slutty,173,True
9.99,senpai_the_slutty,173,True
9.99,senpai_the_slutty,173,False
9.99,senpai_the_slutty,173,True
9.99,senpai_the_slutty,173,True
9.99,senpai_the_slutty,173,True
9.99,senpai_the_slutty,173,True
9.99,76561198078320166,119,True
9.99,76561198100973546,38,True
9.99,p0t4rt0,169,True
9.99,76561198042951492,167,True
9.99,babyrainbowdash,53,True
9.99,ShadowExtreme,23,True
9.99,fgtkms,182,True
9.99,fgtkms,182,True
9.99,fgtkms,182,True
9.99,fgtkms,182,True
9.99,fgtkms,182,True
9.99,fgtkms,182,False
9.99,fgtkms,182,True
9.99,fgtkms,182,True
9.99,DappledWithBrownies,145,True
9.99,76561198053916297,40,True
9.99,76561198065077477,93,True
9.99,GotNothingBetterToDo,38,True
9.99,GotNothingBetterToDo,38,True
9.99,ALECLIKESSHOTASANDLITTLECUTEBOYS,60,True
9.99,ALECLIKESSHOTASANDLITTLECUTEBOYS,60,True
9.99,ALECLIKESSHOTASANDLITTLECUTEBOYS,60,True
9.99,ALECLIKESSHOTASANDLITTLECUTEBOYS,60,True
9.99,ALECLIKESSHOTASANDLITTLECUTEBOYS,60,True
9.99,ALECLIKESSHOTASANDLITTLECUTEBOYS,60,True
9.99,ALECLIKESSHOTASANDLITTLECUTEBOYS,60,True
9.99,metalredlink183,52,True
9.99,SillyBilly1089,100,True
9.99,Simcra,84,True
9.99,Moghur,127,True
9.99,Moghur,127,True
9.99,Moghur,127,True
9.99,Moghur,127,True
9.99,Moghur,127,True
9.99,Moghur,127,True
9.99,Moghur,127,True
9.99,76561198050365270,92,True
9.99,76561198059366714,199,True
9.99,76561198059366714,199,True
9.99,76561198059366714,199,True
9.99,76561198059366714,199,False
9.99,76561198044027491,109,True
9.99,76561198039606680,85,True
9.99,76561198039606680,85,True
9.99,76561198039606680,85,True
9.99,chefmisery,20,True
9.99,chefmisery,20,True
9.99,sky_track,66,True
9.99,sky_track,66,True
9.99,sky_track,66,True
9.99,sky_track,66,True
9.99,sky_track,66,False
9.99,sky_track,66,True
9.99,sky_track,66,True
9.99,sky_track,66,True
9.99,sky_track,66,True
9.99,skylord30,68,False
9.99,skylord30,68,True
9.99,76561198062091405,58,True
9.99,76561198075234879,58,True
9.99,slaydread,58,True
9.99,slaydread,58,True
9.99,slaydread,58,False
9.99,slaydread,58,False
9.99,76561198053793261,107,True
9.99,slicer11221,45,True
9.99,slicer11221,45,True
9.99,76561198059487098,101,True
9.99,76561198081069153,64,True
9.99,coadstar101,229,True
9.99,coadstar101,229,False
9.99,coadstar101,229,True
9.99,SenatorArmstrong123,180,False
9.99,SenatorArmstrong123,180,True
9.99,SenatorArmstrong123,180,True
9.99,SenatorArmstrong123,180,True
9.99,SenatorArmstrong123,180,True
9.99,SenatorArmstrong123,180,True
9.99,SenatorArmstrong123,180,True
9.99,76561198021142819,159,True
9.99,76561198021142819,159,True
9.99,smNTC,47,True
9.99,76561198071088410,36,True
9.99,sonnymastrangioli,45,True
9.99,SWAGHIGHJAKKER,132,False
9.99,SWAGHIGHJAKKER,132,True
9.99,joao_bobd,179,True
9.99,joao_bobd,179,True
9.99,joao_bobd,179,True
9.99,joao_bobd,179,True
9.99,juliagillardismymum,88,True
9.99,juliagillardismymum,88,True
9.99,juliagillardismymum,88,True
9.99,juliagillardismymum,88,True
9.99,juliagillardismymum,88,True
9.99,juliagillardismymum,88,True
9.99,76561198085996419,85,True
9.99,Kaj3n,221,True
9.99,Kaj3n,221,True
9.99,Kaj3n,221,True
9.99,Kaj3n,221,True
9.99,Kaj3n,221,True
9.99,IAMYOUDIDYOUKNOWTHAT,80,True
9.99,CranSi,106,True
9.99,76561198047232925,72,True
9.99,76561198094163912,51,True
9.99,76561198094163912,51,True
9.99,76561198100807328,42,True
9.99,76561198100807328,42,True
9.99,76561198100807328,42,True
9.99,76561198091620717,41,True
9.99,NotStomm,127,True
9.99,NotStomm,127,False
9.99,NotStomm,127,True
9.99,NotStomm,127,True
9.99,NotStomm,127,True
9.99,NotStomm,127,True
9.99,geraldtan35,67,True
9.99,geraldtan35,67,True
9.99,geraldtan35,67,True
9.99,geraldtan35,67,True
9.99,geraldtan35,67,True
9.99,geraldtan35,67,True
9.99,geraldtan35,67,True
9.99,stormshado,632,True
9.99,stormshado,632,True
9.99,Strike_fire,109,True
9.99,AlsonFoong,41,True
9.99,AlsonFoong,41,True
9.99,AlsonFoong,41,False
9.99,AlsonFoong,41,True
9.99,AlsonFoong,41,True
9.99,aquelemlkgenteboa,36,True
9.99,fantasticjustice,137,False
9.99,fantasticjustice,137,True
9.99,fantasticjustice,137,True
9.99,fantasticjustice,137,True
9.99,nosquint,143,True
9.99,76561198070868249,119,True
9.99,76561198059628972,75,True
9.99,76561198085112694,64,True
9.99,76561198085112694,64,True
9.99,76561198096417535,150,True
9.99,76561198096417535,150,True
9.99,76561198096417535,150,True
9.99,76561198096417535,150,True
9.99,76561198096417535,150,True
9.99,76561198075313412,20,True
9.99,76561198075313412,20,True
9.99,frost27820,110,True
9.99,frost27820,110,True
9.99,frost27820,110,True
9.99,frost27820,110,True
9.99,frost27820,110,True
9.99,frost27820,110,True
9.99,frost27820,110,True
9.99,frost27820,110,True
9.99,frost27820,110,True
9.99,76561198070164022,64,True
9.99,76561198015930046,87,False
9.99,76561198015930046,87,False
9.99,76561198015930046,87,True
9.99,76561198015930046,87,True
9.99,76561198103243648,67,True
9.99,76561198103243648,67,True
9.99,76561198103243648,67,True
9.99,76561198103243648,67,True
9.99,76561198103243648,67,True
9.99,76561198103243648,67,True
9.99,76561198103243648,67,True
9.99,76561198103243648,67,True
9.99,Garfiw,42,True
9.99,Garfiw,42,True
9.99,tazzudevil,68,True
9.99,tazzudevil,68,True
9.99,76561198093067382,47,True
9.99,76561198073567095,108,True
9.99,galaxyidoltetora,105,True
9.99,galaxyidoltetora,105,True
9.99,76561198064718777,52,True
9.99,76561198086883406,103,True
9.99,76561198086883406,103,True
9.99,TheMGScrub,69,True
9.99,76561198067176761,204,True
9.99,76561198067176761,204,True
9.99,76561198041647183,85,True
9.99,76561198054937869,74,True
9.99,76561198054937869,74,True
9.99,76561198054937869,74,True
9.99,76561198054937869,74,True
9.99,Theguru431,70,False
9.99,Theguru431,70,False
9.99,spyron,67,True
9.99,spyron,67,True
9.99,spyron,67,True
9.99,spyron,67,True
9.99,76561198067727172,104,False
9.99,TheMaglevGankTrain,292,True
9.99,TheMaglevGankTrain,292,True
9.99,TheMaglevGankTrain,292,False
9.99,TheMaglevGankTrain,292,True
9.99,TheMaglevGankTrain,292,False
9.99,TheMaglevGankTrain,292,True
9.99,TheMaglevGankTrain,292,True
9.99,TheMaglevGankTrain,292,False
9.99,MattMan1275,77,True
9.99,76561198072813477,161,True
9.99,76561198056735088,151,True
9.99,76561198056735088,151,True
9.99,76561198056735088,151,True
9.99,76561198056735088,151,True
9.99,76561198061097219,350,True
9.99,76561198061097219,350,True
9.99,76561198117757661,57,True
9.99,76561198117757661,57,True
9.99,76561198086073892,38,True
9.99,76561198046806915,46,True
9.99,76561198046806915,46,True
9.99,MargeShrimpson,65,False
9.99,excdfx,93,True
9.99,excdfx,93,True
9.99,excdfx,93,True
9.99,excdfx,93,True
9.99,76561198093077688,84,True
9.99,76561198067124717,111,True
9.99,Raltexe,62,True
9.99,Raltexe,62,True
9.99,76561198091514051,98,True
9.99,76561198091514051,98,True
9.99,chicken_steak,36,True
9.99,chicken_steak,36,True
9.99,TiviTed,98,True
9.99,76561198086431129,63,True
9.99,thomas9308,50,True
9.99,thomas9308,50,True
9.99,76561198051820003,105,True
9.99,76561198051820003,105,True
9.99,Tonmonkeyla,163,False
9.99,Tonmonkeyla,163,True
9.99,bastson,78,True
9.99,bastson,78,True
9.99,bastson,78,True
9.99,Torca2001,136,True
9.99,Torca2001,136,True
9.99,Torca2001,136,True
9.99,76561198071127235,22,True
9.99,SuchAWeeaboo,55,True
9.99,76561198022862450,60,True
9.99,76561198062278911,34,True
9.99,76561198062278911,34,True
9.99,76561198062278911,34,True
9.99,76561198062278911,34,True
9.99,76561198062278911,34,True
9.99,76561198062278911,34,True
9.99,76561198062278911,34,True
9.99,76561198062278911,34,True
9.99,traketraketrake,22,True
9.99,traketraketrake,22,True
9.99,Vector3478,44,True
9.99,Vector3478,44,True
9.99,Vector3478,44,True
9.99,Vector3478,44,True
9.99,76561198073607481,182,True
9.99,76561198073607481,182,True
9.99,76561198073607481,182,True
9.99,76561198073607481,182,True
9.99,76561198073607481,182,True
9.99,76561198073607481,182,True
9.99,76561198031729727,51,False
9.99,76561198031729727,51,True
9.99,thaAIDSTAR,80,True
9.99,76561198040866260,154,True
9.99,76561198040866260,154,True
9.99,76561198040866260,154,True
9.99,76561198040866260,154,True
9.99,76561198040866260,154,True
9.99,76561198077337646,164,True
9.99,76561198077337646,164,True
9.99,76561198077337646,164,True
9.99,McMonocle,15,True
9.99,Truebro115,31,True
9.99,Truebro115,31,True
9.99,Truebro115,31,True
9.99,Truebro115,31,True
9.99,Truebro115,31,True
9.99,76561198082520598,80,True
9.99,76561198082520598,80,False
9.99,76561198082520598,80,True
9.99,76561198082520598,80,True
9.99,76561198078135823,63,True
9.99,76561198078135823,63,True
9.99,76561198064859777,56,True
9.99,babpls,54,True
9.99,babpls,54,True
9.99,babpls,54,True
9.99,babpls,54,True
9.99,babpls,54,True
9.99,Serious_,45,True
9.99,76561198104408609,28,True
9.99,76561198056645429,74,True
9.99,76561198056645429,74,True
9.99,76561198056645429,74,True
9.99,76561198056645429,74,True
9.99,76561198056645429,74,False
9.99,76561198056645429,74,True
9.99,76561198056645429,74,True
9.99,76561198056645429,74,True
9.99,DatBoiOShitWhaddup,77,True
9.99,DatBoiOShitWhaddup,77,False
9.99,DatBoiOShitWhaddup,77,True
9.99,DatBoiOShitWhaddup,77,True
9.99,DatBoiOShitWhaddup,77,True
9.99,DatBoiOShitWhaddup,77,True
9.99,DatBoiOShitWhaddup,77,True
9.99,DatBoiOShitWhaddup,77,True
9.99,DatBoiOShitWhaddup,77,True
9.99,DatBoiOShitWhaddup,77,True
9.99,swagdog69,83,True
9.99,swagdog69,83,False
9.99,gaaaaaayyyy,81,False
9.99,gaaaaaayyyy,81,True
9.99,gaaaaaayyyy,81,True
9.99,gaaaaaayyyy,81,True
9.99,Okomoito,39,True
9.99,76561198085200257,68,True
9.99,76561198085200257,68,True
9.99,76561198085200257,68,False
9.99,76561198085200257,68,True
9.99,76561198085200257,68,False
9.99,76561198085200257,68,True
9.99,URHNDEH____DERGE,105,True
9.99,THMAHES,72,False
9.99,jor8,127,True
9.99,CinimitiYT,108,True
9.99,Smiggleton,109,True
9.99,Unknown_Inigma,122,True
9.99,unknownanimesensei,24,True
9.99,TuPugFavorito,39,True
9.99,TuPugFavorito,39,True
9.99,76561198071507074,46,False
9.99,76561198071507074,46,True
9.99,76561198032400276,113,True
9.99,76561198032400276,113,True
9.99,76561198032400276,113,True
9.99,76561198032400276,113,True
9.99,Inferno_Gaming,14,True
9.99,vargor091732981276398712,53,True
9.99,Imij000,81,True
9.99,Imij000,81,True
9.99,76561198056094672,164,True
9.99,76561198061207064,70,True
9.99,76561198061207064,70,True
9.99,76561198067193543,102,False
9.99,76561198067193543,102,True
9.99,76561198067193543,102,True
9.99,76561198067193543,102,True
9.99,76561198067193543,102,True
9.99,76561198287053107,49,True
9.99,76561198130206911,46,True
9.99,Vunukiis,241,True
9.99,ignaciomena22,20,False
9.99,ignaciomena22,20,True
9.99,ignaciomena22,20,False
9.99,ignaciomena22,20,True
9.99,ignaciomena22,20,False
9.99,ignaciomena22,20,True
9.99,ignaciomena22,20,False
9.99,ignaciomena22,20,True
9.99,76561198035762177,24,True
9.99,wjmj,95,True
9.99,wjmj,95,False
9.99,wjmj,95,True
9.99,wjmj,95,True
9.99,fldwest,136,True
9.99,fldwest,136,True
9.99,fldwest,136,True
9.99,nearf,137,True
9.99,nearf,137,True
9.99,WhisKeyBby,43,True
9.99,mrfefe,140,True
9.99,mrfefe,140,True
9.99,mrfefe,140,False
9.99,mrfefe,140,True
9.99,mrfefe,140,True
9.99,mrfefe,140,True
9.99,mrfefe,140,True
9.99,Whitts,109,True
9.99,a_unicorn950,24,False
9.99,a_unicorn950,24,False
9.99,a_unicorn950,24,True
9.99,san48192,54,True
9.99,san48192,54,True
9.99,wikk3,66,True
9.99,wikk3,66,True
9.99,wikk3,66,True
9.99,76561198117321520,44,True
9.99,trpler,29,True
9.99,iknowyoucanbe,63,True
9.99,iknowyoucanbe,63,True
9.99,iknowyoucanbe,63,True
9.99,76561198204073681,49,True
9.99,virus3235,31,True
9.99,virus3235,31,True
9.99,76561198045479668,116,True
9.99,76561198045479668,116,True
9.99,76561198140052687,53,True
9.99,76561198140052687,53,True
9.99,Freeballin99,75,True
9.99,Freeballin99,75,True
9.99,Freeballin99,75,True
9.99,Freeballin99,75,False
9.99,76561198085399133,68,True
9.99,76561198085399133,68,True
9.99,76561198085399133,68,True
9.99,76561198085399133,68,True
9.99,76561198085399133,68,True
9.99,76561198085399133,68,True
9.99,76561198085399133,68,True
9.99,76561198085399133,68,True
9.99,Xecoix,69,False
9.99,Xecoix,69,True
9.99,Xecoix,69,False
9.99,Xecoix,69,True
9.99,Zettarolf,61,True
9.99,Zettarolf,61,False
9.99,Zettarolf,61,True
9.99,Zettarolf,61,True
9.99,4801,70,True
9.99,4801,70,True
9.99,4801,70,False
9.99,4801,70,True
9.99,4801,70,True
9.99,4801,70,False
9.99,4801,70,True
9.99,4801,70,True
9.99,4801,70,False
9.99,4801,70,True
9.99,4801,70,True
9.99,4801,70,False
9.99,76561198091085055,74,True
9.99,76561198091085055,74,True
9.99,76561198091085055,74,True
9.99,76561198091085055,74,True
9.99,76561198085158965,46,True
9.99,76561198100578926,23,False
9.99,UltraPonies,119,True
9.99,reina_san,98,True
9.99,reina_san,98,True
9.99,reina_san,98,True
9.99,TeamCursb11d,102,True
9.99,akaBryce,71,True
9.99,akaBryce,71,True
9.99,akaBryce,71,True
9.99,akaBryce,71,True
9.99,Malleeable,157,True
9.99,swagerking,48,True
9.99,yolofaceguy,89,True
9.99,yolofaceguy,89,True
9.99,yolofaceguy,89,True
9.99,yolofaceguy,89,True
9.99,yolofaceguy,89,True
9.99,yolofaceguy,89,True
9.99,yolofaceguy,89,True
9.99,yolofaceguy,89,True
9.99,KawaiiAntman,64,True
9.99,KawaiiAntman,64,True
9.99,76561198061547085,238,True
9.99,76561198061547085,238,True
9.99,76561198061547085,238,True
9.99,76561198061547085,238,True
9.99,yay853482185,51,True
9.99,yay853482185,51,False
9.99,yay853482185,51,True
9.99,yay853482185,51,False
9.99,76561198080914102,109,True
9.99,76561198080914102,109,True
9.99,xXCOOK1EMANXx,98,True
9.99,xXCOOK1EMANXx,98,False
9.99,zenncs,31,True
9.99,ZeryxAFKAccount,70,True
9.99,ZeryxAFKAccount,70,True
9.99,ZeryxAFKAccount,70,True
9.99,ZeryxAFKAccount,70,True
9.99,ZeryxAFKAccount,70,True
9.99,ZeryxAFKAccount,70,True
9.99,ZeryxAFKAccount,70,True
9.99,ZeryxAFKAccount,70,True
9.99,Zestayy,86,True
9.99,Zestayy,86,True
9.99,Zestayy,86,True
9.99,Zestayy,86,True
9.99,76561198086918051,62,True
9.99,76561198086918051,62,True
9.99,76561198060494794,106,True
9.99,76561198060494794,106,True
9.99,76561198060494794,106,True
9.99,76561198060494794,106,True
9.99,76561198060494794,106,True
9.99,76561198054272239,72,True
9.99,Toe5,46,True
9.99,Toe5,46,True
9.99,SWFTFries,129,True
9.99,SWFTFries,129,True
9.99,76561198061404366,52,True
9.99,TahuW,133,True
9.99,TahuW,133,True
9.99,TahuW,133,True
9.99,76561198097640986,35,True
9.99,lordthanatosbr,87,True
9.99,lordthanatosbr,87,False
9.99,XiPonds,43,True
9.99,XiPonds,43,True
9.99,simplyremi,30,True
9.99,simplyremi,30,True
9.99,76561198046584688,82,True
9.99,76561198046584688,82,True
9.99,76561198060496164,54,True
9.99,76561198060496164,54,True
9.99,76561198062244065,20,True
9.99,76561198062244065,20,True
9.99,ScarabScrub,52,True
9.99,SavviSYD,97,False
9.99,SavviSYD,97,True
9.99,SavviSYD,97,False
9.99,SavviSYD,97,True
9.99,76561198103364951,29,True
9.99,76561198103364951,29,True
9.99,76561198103364951,29,True
9.99,31575,73,True
9.99,76561198064710856,43,True
9.99,76561198064710856,43,True
9.99,GravSpider,81,True
9.99,76561198048191274,31,True
9.99,76561198018561494,104,True
9.99,76561198018561494,104,True
9.99,76561198018561494,104,True
9.99,76561198018561494,104,True
9.99,SuchGayMuchWow,78,True
9.99,SuchGayMuchWow,78,True
9.99,SuchGayMuchWow,78,True
9.99,SuchGayMuchWow,78,True
9.99,_vertycal_lol,38,True
9.99,LegionofTalon,43,True
9.99,LegionofTalon,43,True
9.99,EnderLord,72,True
9.99,76561198085099625,23,True
9.99,76561198085099625,23,True
9.99,Ryuuuuuuu,127,True
9.99,Ryuuuuuuu,127,True
9.99,Ryuuuuuuu,127,False
9.99,76561198092104105,85,True
9.99,76561198092104105,85,True
9.99,76561198065662487,31,True
9.99,AkiAari,121,True
9.99,AkiAari,121,True
9.99,SemiSalad,253,True
9.99,SemiSalad,253,True
9.99,VNKat,70,False
9.99,76561198097885305,53,True
9.99,SeaMayk,64,True
9.99,SeaMayk,64,True
9.99,Rwby_Rose,87,True
9.99,Rwby_Rose,87,True
9.99,Rwby_Rose,87,True
9.99,Rwby_Rose,87,True
9.99,Rwby_Rose,87,True
9.99,Rwby_Rose,87,True
9.99,dead5,15,True
9.99,dead5,15,True
9.99,dead5,15,True
9.99,ArchangelItherael,88,True
9.99,ArchangelItherael,88,True
9.99,ArchangelItherael,88,True
9.99,ArchangelItherael,88,True
9.99,ArchangelItherael,88,True
9.99,ArchangelItherael,88,True
9.99,ArchangelItherael,88,True
9.99,ArchangelItherael,88,True
9.99,ArchangelItherael,88,True
9.99,76561198093244874,11,True
9.99,76561198068549781,34,True
9.99,76561198025409181,78,True
9.99,76561198025409181,78,True
9.99,76561198025409181,78,True
9.99,76561198025409181,78,True
9.99,76561198025409181,78,True
9.99,76561198025409181,78,True
9.99,a4fg44as54g,192,True
9.99,76561198051082631,68,True
9.99,76561198092305052,74,True
9.99,ihopethisurlhasnotbeentaken,18,True
9.99,76561198104999290,52,False
9.99,76561198075407624,74,True
9.99,76561198098061553,37,True
9.99,jame_like,73,True
9.99,76561198093838282,52,True
9.99,76561198099270623,65,True
9.99,76561198099270623,65,True
9.99,76561198155122205,47,True
9.99,Kaboku,80,True
9.99,Kaboku,80,False
9.99,Kaboku,80,True
9.99,Kaboku,80,True
9.99,Kaboku,80,True
9.99,Kaboku,80,True
9.99,Kaboku,80,True
9.99,Kaboku,80,True
9.99,Kaboku,80,True
9.99,jason2305,117,False
9.99,76561198090020454,63,False
9.99,76561198086581134,59,True
9.99,FakMuther1234,33,False
9.99,FakMuther1234,33,True
9.99,FakMuther1234,33,False
9.99,FakMuther1234,33,True
9.99,FakMuther1234,33,False
9.99,FakMuther1234,33,True
9.99,FakMuther1234,33,False
9.99,FakMuther1234,33,True
9.99,76561198092225388,11,True
9.99,76561198093276380,47,True
9.99,76561198093276380,47,True
9.99,76561198093276380,47,True
9.99,76561198093276380,47,True
9.99,76561198093276380,47,True
9.99,76561198093276380,47,True
9.99,OddSockSR,131,True
9.99,OddSockSR,131,True
9.99,OddSockSR,131,True
9.99,Roronage,64,True
9.99,Roronage,64,True
9.99,Roronage,64,True
9.99,Roronage,64,True
9.99,Roronage,64,True
9.99,Roronage,64,True
9.99,76561198062785129,66,True
9.99,76561198083176801,57,True
9.99,76561198097453305,25,True
9.99,76561198097453305,25,True
9.99,76561198089961001,59,True
9.99,76561198089961001,59,True
9.99,76561198089961001,59,True
9.99,chinsteam,88,True
9.99,chinsteam,88,True
9.99,76561198077793852,21,True
9.99,76561198077793852,21,True
9.99,ReconG,26,True
9.99,76561198084042712,31,True
9.99,FPS-Mike,64,True
9.99,FPS-Mike,64,True
9.99,mrnuclear,68,True
9.99,mrnuclear,68,True
9.99,mrnuclear,68,True
9.99,mrnuclear,68,True
9.99,mrnuclear,68,True
9.99,mrnuclear,68,True
9.99,mrnuclear,68,True
9.99,76561198071334632,102,True
9.99,76561198071334632,102,True
9.99,76561198071334632,102,True
9.99,76561198071334632,102,True
9.99,TrulySeveral,40,True
9.99,AceTaco,131,True
9.99,SpongeyIsSweg,55,True
9.99,SpongeyIsSweg,55,True
9.99,SpongeyIsSweg,55,True
9.99,SpongeyIsSweg,55,True
9.99,76561198159037032,258,True
9.99,76561198159037032,258,True
9.99,76561198159037032,258,True
9.99,76561198159037032,258,False
9.99,LoveFayeForever,61,True
9.99,LoveFayeForever,61,True
9.99,76561198066794851,19,True
9.99,mrsharkst,89,True
9.99,mrsharkst,89,True
9.99,mrsharkst,89,False
9.99,76561198086884048,124,True
9.99,noirelovelove,38,True
9.99,noirelovelove,38,True
9.99,Aussiefella_69,552,True
9.99,Aussiefella_69,552,True
9.99,UniIsBestWaifu,119,True
9.99,UniIsBestWaifu,119,False
9.99,UniIsBestWaifu,119,True
9.99,76561198082760506,153,True
9.99,76561198082760506,153,True
9.99,otorhinolaryngologist,101,True
9.99,drdoob,97,True
9.99,drdoob,97,True
9.99,drdoob,97,True
9.99,drdoob,97,True
9.99,drdoob,97,True
9.99,drdoob,97,True
9.99,drdoob,97,True
9.99,Alex_Feed,89,True
9.99,Alex_Feed,89,True
9.99,Alex_Feed,89,True
9.99,Alex_Feed,89,True
9.99,Alex_Feed,89,True
9.99,AmeelAhmed,43,True
9.99,jahmezgamingofficial,138,True
9.99,jahmezgamingofficial,138,True
9.99,jahmezgamingofficial,138,True
9.99,76561198073184460,113,True
9.99,76561198073184460,113,True
9.99,76561198073184460,113,True
9.99,76561198073184460,113,True
9.99,76561198073184460,113,True
9.99,76561198094532627,83,True
9.99,76561198063988555,56,True
9.99,76561198063988555,56,True
9.99,shadowxlucario,116,True
9.99,shadowxlucario,116,True
9.99,shadowxlucario,116,False
9.99,micropie,42,True
9.99,micropie,42,True
9.99,76561198098136638,51,True
9.99,gsgamingbr,178,True
9.99,gsgamingbr,178,True
9.99,gsgamingbr,178,True
9.99,gsgamingbr,178,True
9.99,gsgamingbr,178,True
9.99,gsgamingbr,178,False
9.99,gsgamingbr,178,False
9.99,mrrockerz,82,True
9.99,mrrockerz,82,True
9.99,Razzzzzzzzzzzzzzzzzzzzzz,112,True
9.99,Razzzzzzzzzzzzzzzzzzzzzz,112,True
9.99,Razzzzzzzzzzzzzzzzzzzzzz,112,True
9.99,Razzzzzzzzzzzzzzzzzzzzzz,112,True
9.99,Razzzzzzzzzzzzzzzzzzzzzz,112,True
9.99,lmn8rx,248,True
9.99,lmn8rx,248,True
9.99,lmn8rx,248,True
9.99,ChakaYourLaka,18,True
9.99,76561198056693884,52,True
9.99,76561198104201240,21,True
9.99,GoodLooser,114,True
9.99,Mrbrightside_kent,124,True
9.99,Mrbrightside_kent,124,True
9.99,Mrbrightside_kent,124,False
9.99,Mrbrightside_kent,124,True
9.99,LonelyOM,85,True
9.99,76561198107601321,60,True
9.99,Jasrad,142,True
9.99,Jasrad,142,False
9.99,Jasrad,142,True
9.99,Jasrad,142,False
9.99,Jasrad,142,True
